mp_id,imp_kwh,imp_days,imp_night_kwh,exp_kwh,exp_days,exp_midday_days,best_summer_days,best_summer_midday_days,peak_slot_med
146498,4003.962950229645,396,189.83399868011475,0.0,396,0,0,0,
146499,7819.860061645508,396,609.367000579834,0.0,396,0,0,0,
146500,13802.704971313477,396,1164.4500217437744,0.0,396,0,0,0,
146501,299.16500997543335,396,37.815996170043945,0.0,396,0,0,0,
146502,1756.9510040283203,396,131.40499782562256,0.0,396,0,0,0,
146503,2091.945037841797,396,624.8759937286377,0.0,396,0,0,0,
146504,9544.222961425781,396,659.3669834136963,0.0,396,0,0,0,
146505,10643.561981201172,396,1514.7829780578613,0.0,396,0,0,0,
146506,90.11400771141052,396,9.739000856876373,0.0,396,0,0,0,
146507,10838.836791992188,396,823.9139833450317,0.0,396,0,0,0,
146508,9291.004928588867,396,1111.2350053787231,0.0,396,0,0,0,
146509,10155.442153930664,396,1598.5449867248535,0.0,396,0,0,0,
146510,3087.8749771118164,396,142.08999824523926,0.0,396,0,0,0,
146511,5206.726013183594,396,1815.7470245361328,0.0,396,0,0,0,
146512,694.3309869766235,396,22.76599683240056,0.0,396,0,0,0,
146513,4546.480953216553,396,442.1529881954193,0.0,396,0,0,0,
146514,1438.5329689979553,396,95.78599965572357,0.0,396,0,0,0,
146515,15649.237121582031,396,915.0710010528564,0.0,396,0,0,0,
146516,1922.7390174865723,396,234.3010025024414,0.0,396,0,0,0,
146517,14430.050033569336,396,1366.826982498169,0.0,396,0,0,0,
146518,14586.123931884766,396,1920.864995956421,0.0,396,0,0,0,
146519,654.1540107727051,396,58.363001346588135,0.0,396,0,0,0,
146520,7166.530075073242,396,2637.85298538208,0.0,396,0,0,0,
146522,3613.8740158081055,396,473.3610038757324,0.0,396,0,0,0,
146523,4268.05696105957,396,874.4819812774658,0.0,396,0,0,0,
146524,1951.9909744262695,396,129.8340015411377,0.0,396,0,0,0,
146525,5800.561111450195,396,651.5719976425171,0.0,396,0,0,0,
146526,9229.691013336182,396,482.72999477386475,0.0,396,0,0,0,
146527,1374.2519836425781,396,125.8770010471344,0.0,396,0,0,0,
146528,3237.3530235290527,396,434.0510015487671,0.0,396,0,0,0,
146529,1622.2380142211914,396,156.52099919319153,0.0,396,0,0,0,
146530,8994.046959161758,396,1176.785008199513,0.0,396,0,0,0,
146531,237.27899503707886,396,26.941999852657318,0.0,396,0,0,0,
146532,2991.9329833984375,396,139.27600002288818,0.0,396,0,0,0,
146533,942.0950112342834,396,63.00500002503395,0.0010000000474974513,396,0,0,0,63.0
146534,1022.4019775390625,396,56.167999267578125,0.0,396,0,0,0,
146535,1608.4010009765625,396,161.31799745559692,0.0,396,0,0,0,
146536,2050.2629795074463,396,119.32899928092957,0.0,396,0,0,0,
146537,1996.254005432129,396,115.70199942588806,0.0,396,0,0,0,
146538,3919.2470092773438,396,311.22900199890137,0.0,396,0,0,0,
146539,1461.3279876708984,396,58.80300045013428,0.0,396,0,0,0,
146540,1146.2619895935059,396,72.6909990310669,0.0,396,0,0,0,
146541,1054.7630043029785,396,60.332000613212585,0.0,396,0,0,0,
146542,1153.5820007324219,396,69.84899950027466,0.0,396,0,0,0,
146543,7885.66584777832,396,744.6670017242432,1.29600003734231,396,0,0,0,35.5
146544,1245.7160110473633,396,105.60700225830078,0.0,396,0,0,0,
146545,3940.371047973633,396,226.53899955749512,0.0,396,0,0,0,
146546,7080.979995727539,396,601.056999206543,0.0,396,0,0,0,
146547,572.312005519867,396,34.954999685287476,0.0,396,0,0,0,
146548,0.0,396,0.0,0.0,396,0,0,0,
146549,1891.4469909667969,396,66.6729998588562,0.0,396,0,0,0,
146550,1391.625,396,95.05700194835663,0.0,396,0,0,0,
146551,616.5800037384033,396,74.64699912071228,0.0,396,0,0,0,
146553,19.212000966072083,396,4.460000358521938,58054.45373535156,396,364,92,71,49.0
146557,10736.901069641113,396,1731.1250171661377,0.0,396,0,0,0,
146558,14219.035903930664,396,1439.3840022087097,0.0,396,0,0,0,
146559,1020.5470113754272,396,104.08500301837921,0.0,396,0,0,0,
146560,84.05800294876099,396,5.2960003316402435,0.0,396,0,0,0,
146561,8221.230117797852,396,855.4140033721924,0.0,396,0,0,0,
146562,3603.8909645080566,396,269.11000299453735,0.0,396,0,0,0,
146563,1977.7319946289062,396,259.50400161743164,0.0,396,0,0,0,
146564,1644.4390029907227,396,106.48700046539307,0.0,396,0,0,0,
146565,2235.8429985046387,396,225.24300241470337,0.0,396,0,0,0,
146566,5357.713912963867,396,245.0389952659607,0.0,396,0,0,0,
146567,1455.3019952774048,396,94.78599870204926,0.0,396,0,0,0,
146568,6702.163101196289,396,1445.624002456665,0.0,396,0,0,0,
146569,12009.712127685547,396,1302.594004869461,0.0,396,0,0,0,
146570,12754.373794555664,396,1420.9349975585938,0.0,396,0,0,0,
146571,0.03400000184774399,396,0.0,1183.3130207061768,396,296,62,43,48.5
146572,614.3429985046387,396,62.76399874687195,0.0,396,0,0,0,
146573,7320.277084350586,396,1016.140007019043,0.0,396,0,0,0,
146575,1430.233985900879,396,120.31000089645386,0.0,396,0,0,0,
146576,7958.8699951171875,304,912.2929992675781,0.0,304,0,0,0,
146579,875.2570032179356,396,32.61199979484081,0.0,396,0,0,0,
146584,733.2989978790283,396,31.144999265670776,0.1679999977350235,396,0,0,0,45.0
146585,267.65500116348267,396,16.423000395298004,0.0,396,0,0,0,
146586,2459.4160137176514,396,416.1520005464554,0.0,396,0,0,0,
146587,962.2939929962158,396,61.94800078868866,0.0010000000474974513,396,0,0,0,64.0
146588,541.0749945640564,396,51.42199927568436,0.0,396,0,0,0,
146589,706.6139965057373,396,88.35100030899048,0.0,396,0,0,0,
146590,1891.1040134429932,396,105.360999584198,0.0,396,0,0,0,
146591,1061.2439994812012,396,52.79799973964691,0.0,396,0,0,0,
146592,8665.639068603516,396,1000.663990020752,0.0,396,0,0,0,
146593,1011.651004076004,396,40.7759992480278,0.0,396,0,0,0,
146594,1106.7060050964355,396,106.54699683189392,0.0,396,0,0,0,
146595,6482.234069824219,396,686.1079998016357,0.0,396,0,0,0,
146596,552.4569988250732,396,67.31600016355515,0.0,396,0,0,0,
146597,1148.9939975738525,396,62.081000089645386,0.0,396,0,0,0,
146598,1276.1210231781006,396,100.16699957847595,0.0,396,0,0,0,
146599,592.1749897003174,396,93.43099927902222,0.0,396,0,0,0,
146600,1322.3709678649902,396,73.61699736118317,0.0020000000949949026,396,0,0,0,52.0
146601,1013.3620071411133,396,85.32600116729736,0.0,396,0,0,0,
146602,1161.7789840698242,396,77.71699976921082,0.0,396,0,0,0,
146603,1655.8550186157227,396,71.0340017080307,0.0,396,0,0,0,
146604,808.6820087432861,396,103.33000087738037,0.0060000005178153515,396,0,0,0,52.0
146605,1096.423999786377,396,79.8490002155304,0.0,396,0,0,0,
146606,536.2049961090088,396,60.44700074195862,0.0,396,0,0,0,
146607,1552.4519844055176,396,84.3459997177124,0.0,396,0,0,0,
146608,553.506007194519,396,55.69300031661987,0.0,396,0,0,0,
146609,1097.1889786720276,396,93.8829995393753,0.0,396,0,0,0,
146610,25549.35906982422,396,3277.184034347534,0.0,396,0,0,0,
146611,1066.6549911499023,396,72.00999927520752,0.0,396,0,0,0,
146612,1598.3179931640625,396,76.48900246620178,0.0,396,0,0,0,
146613,3317.7129516601562,396,251.98099994659424,0.0,396,0,0,0,
146614,714.1429977416992,396,57.100998640060425,0.0,396,0,0,0,
146615,1992.750991821289,396,128.62099885940552,0.0,396,0,0,0,
146616,4394.383014678955,396,204.3249969482422,0.0,396,0,0,0,
146617,5350.987014770508,396,723.2999830245972,0.0,396,0,0,0,
146618,6774.632949829102,396,1201.1060047149658,0.0,396,0,0,0,
146619,5218.411972045898,396,578.2549953460693,0.0,396,0,0,0,
146624,9247.393898010254,396,1304.42098903656,0.0,396,0,0,0,
146625,567.7500114440918,123,58.59800052642822,500.37100982666016,123,28,62,4,49.0
146626,909.9769840240479,215,56.87100052833557,0.0,215,0,0,0,
146627,643.293004989624,396,64.42699944972992,0.0,396,0,0,0,
146628,11121.235961914062,396,1239.6600093841553,0.0,396,0,0,0,
146629,5145.955993652344,396,527.4120006561279,0.0,396,0,0,0,
146630,4205.365966796875,396,817.4040088653564,0.0,396,0,0,0,
146631,23484.306671142578,396,4252.8540325164795,0.0,396,0,0,0,
146632,820.2559938430786,396,92.38800072669983,0.0,396,0,0,0,
146633,1239.924991607666,396,84.37500071525574,0.0,396,0,0,0,
146634,7108.051025390625,396,573.7910013198853,0.0,396,0,0,0,
146635,3730.6229553222656,396,272.0250005722046,0.0,396,0,0,0,
146636,8916.485046386719,396,572.5150051116943,0.0,396,0,0,0,
146637,7414.84797668457,396,411.21799659729004,0.0,396,0,0,0,
146638,6930.300933837891,396,328.3430013656616,0.0,396,0,0,0,
146639,2211.956066131592,396,43.47499859333038,0.0,396,0,0,0,
146640,43366.67907714844,396,2088.5590324401855,0.0,396,0,0,0,
146641,7465.251983642578,396,550.2889957427979,0.0,396,0,0,0,
146642,3884.2240600585938,396,263.5510015487671,0.0,396,0,0,0,
146643,39643.04571533203,396,3921.5009765625,0.0,396,0,0,0,
146644,9053.437072753906,396,336.6260004043579,0.0,396,0,0,0,
146645,3695.6860427856445,396,147.9589982032776,0.0,396,0,0,0,
146646,2446.003002166748,396,245.24400234222412,0.0,396,0,0,0,
146647,18.510001607239246,396,2.298000231385231,0.0,396,0,0,0,
146648,0.0,396,0.0,0.0,396,0,0,0,
146649,1345.96999168396,396,155.6319990158081,0.0,396,0,0,0,
146650,1734.3660049438477,396,121.50000190734863,0.0,396,0,0,0,
146651,3868.370948791504,396,199.57399988174438,0.0,396,0,0,0,
146652,9885.541961669922,396,962.0370025634766,0.0,396,0,0,0,
146653,1957.5539779663086,396,590.8170200586319,0.0,396,0,0,0,
146654,8978.481948852539,396,1265.9379997253418,0.0,396,0,0,0,
146655,4742.692001342773,396,794.8149781227112,0.0,396,0,0,0,
146656,7928.758888244629,396,933.5440077781677,0.0,396,0,0,0,
146657,747.2649984359741,396,33.592000126838684,0.0,396,0,0,0,
146658,13983.01303100586,396,1846.7139911651611,0.0,396,0,0,0,
146659,2259.6950340270996,396,86.98800110816956,0.0,396,0,0,0,
146660,1079.5539836883545,396,70.49899643659592,0.0,396,0,0,0,
146661,30170.69435119629,396,3596.079999923706,0.0,396,0,0,0,
146662,1549.8529891967773,396,71.25199973583221,0.0,396,0,0,0,
146663,982.496997833252,396,50.32400095462799,0.0,396,0,0,0,
146664,1069.1250076293945,396,150.1759991645813,0.0,396,0,0,0,
146665,1299.9309921264648,396,105.63399958610535,0.0,396,0,0,0,
146666,24017.164978027344,396,1654.1279907226562,0.0,396,0,0,0,
146667,2384.1839904785156,396,127.90899896621704,0.0,396,0,0,0,
146668,2693.444007873535,396,123.52999973297119,0.0,396,0,0,0,
146669,15860.209907531738,396,336.37699794769287,0.0,396,0,0,0,
146670,687.9180030822754,396,40.72600079700351,0.0,396,0,0,0,
146671,1298.058988571167,396,101.27199912071228,0.0,396,0,0,0,
146672,2160.3999938964844,396,147.92400074005127,0.0,396,0,0,0,
146673,1309.2689861091785,396,113.82400092482567,0.0,396,0,0,0,
146674,4182.26301574707,396,295.9469966888428,0.0,396,0,0,0,
146675,3581.600975036621,396,197.0619993209839,0.0,396,0,0,0,
146676,1745.3850135803223,396,82.57599902153015,0.0,396,0,0,0,
146678,12538.590927124023,396,1448.3019905090332,0.0,396,0,0,0,
146687,7691.747055053711,396,719.2139935493469,0.0,396,0,0,0,
146689,7643.1199951171875,396,723.7699909210205,0.0,396,0,0,0,
146690,9704.306945800781,396,1606.572998046875,0.0,396,0,0,0,
146691,10310.788131713867,396,1185.4329872131348,0.0,396,0,0,0,
146692,4499.1059494018555,396,362.77499866485596,0.0,396,0,0,0,
146693,8776.748046875,396,1860.2279891967773,0.0,396,0,0,0,
146694,12194.139099121094,396,1551.1579895019531,0.0,396,0,0,0,
146719,1991.173038482666,396,180.65399503707886,0.0,396,0,0,0,
146720,12306.655097961426,396,1652.119999885559,0.0,396,0,0,0,
146721,25.151001453399658,396,6.023000314831734,11411.349914550781,396,368,92,92,50.0
146722,1625.166000366211,396,128.2749981880188,0.0,396,0,0,0,
146723,1569.8889923095703,396,122.9260003566742,0.0,396,0,0,0,
146724,4150.522041320801,396,78.87499988079071,0.0,396,0,0,0,
146725,1296.0370082855225,396,74.4099999666214,0.0,396,0,0,0,
146726,18545.105987548828,396,2257.2559814453125,6894.38591003418,396,310,92,92,50.0
146727,3475.5189571380615,396,540.901994228363,16008.450012207031,396,363,92,92,49.5
146728,706.7669887542725,396,51.38999962806702,0.0,396,0,0,0,
146729,7063.092926025391,396,377.56900215148926,0.0,396,0,0,0,
146730,1644.9249877929688,396,102.55700016021729,0.0,396,0,0,0,
146731,8749.703002929688,396,1003.0919981002808,11708.658096313477,396,300,92,92,50.0
146732,1884.701000213623,396,188.24999952316284,0.0,396,0,0,0,
146733,4073.9599609375,396,205.21600151062012,0.0,396,0,0,0,
146734,11636.460021972656,396,1362.8690071105957,0.0,396,0,0,0,
146735,1052.162021636963,396,112.21600222587585,0.0,396,0,0,0,
146736,31.409001231193542,396,2.3950002044439316,0.0,396,0,0,0,
146737,6138.5219650268555,396,714.6819987297058,0.0,396,0,0,0,
146738,3280.2950286865234,396,386.5349950790405,0.0,396,0,0,0,
146741,6543.409042358398,396,1086.404013633728,0.0,396,0,0,0,
146743,6852.1920166015625,396,850.8290023803711,0.0,396,0,0,0,
146744,4992.23503112793,396,339.8359966278076,0.0,396,0,0,0,
146745,2793.031032562256,396,218.4180006980896,0.0,396,0,0,0,
146746,10636.893981933594,396,1025.6479988098145,63.33700183208566,396,42,92,15,45.75
146747,3297.974036216736,396,594.9510000944138,0.0,396,0,0,0,
146750,11476.320922851562,396,1328.2610014677048,0.0,396,0,0,0,
146751,29336.159759521484,396,4579.888996124268,0.0,396,0,0,0,
146752,8312.217086791992,396,785.0059928894043,0.0,396,0,0,0,
146753,18288.028759002686,396,2479.8529826700687,0.0,396,0,0,0,
146754,2089.322963064071,396,185.70300015993416,0.0,396,0,0,0,
146755,5015.967968463898,396,365.69800239801407,0.0,396,0,0,0,
146756,0.5089999735355377,396,0.0,0.0,396,0,0,0,
146767,3336.337936401367,396,507.0259988307953,7287.071826934814,396,268,92,89,50.5
146768,4113.730995178223,396,686.3480084240437,7569.71688079834,396,236,92,91,50.0
146769,1644.1569900512695,396,367.94600200653076,0.0,396,0,0,0,
146770,4561.433990478516,396,816.9429998397827,0.0,396,0,0,0,
146772,3525.4588961601257,396,2122.55102032423,0.0,396,0,0,0,
146773,5168.6289710998535,396,602.0969982147217,0.0,396,0,0,0,
146775,3358.9759979248047,396,162.61199760437012,0.0,396,0,0,0,
146776,538.3460083007812,396,4.417000157642178,0.0,396,0,0,0,
146778,1953.6469974517822,396,231.08900451660156,0.0,396,0,0,0,
146779,3806.514976501465,396,265.0570020675659,0.0,396,0,0,0,
146780,4334.472030639648,396,847.4940099716187,0.0,396,0,0,0,
146781,2105.132984161377,396,162.70200204849243,0.0,396,0,0,0,
146783,1226.7600021362305,396,112.35100054740906,0.0,396,0,0,0,
146784,3566.7280082702637,396,157.39299952983856,0.0,396,0,0,0,
146785,51954.67224121094,396,6810.375946044922,0.0,396,0,0,0,
146788,1628.738998413086,396,151.7329981327057,0.0,396,0,0,0,
146789,130.28099822998047,396,16.22000026702881,0.0,396,0,0,0,
146790,95.3330090045929,396,11.803000807762146,0.0,396,0,0,0,
146791,3172.447036743164,396,185.6230001449585,0.0,396,0,0,0,
146792,17459.064208984375,396,2347.3140411376953,0.0,396,0,0,0,
146793,2962.9059829711914,396,193.81400299072266,0.0,396,0,0,0,
146795,2198.1069841384888,396,110.22299867868423,0.0,396,0,0,0,
146796,745.7179960310459,396,50.44000059366226,0.0,396,0,0,0,
146797,2957.29305267334,396,106.98499941825867,0.0,396,0,0,0,
146798,2281.6740045547485,396,110.15399885177612,0.0,396,0,0,0,
146799,732.4209922365844,396,30.631999850273132,0.0,396,0,0,0,
146801,759.4660081863403,396,51.3660010099411,0.0,396,0,0,0,
146802,2053.506998062134,396,130.72300148010254,0.0,396,0,0,0,
146804,2086.494010925293,396,126.28399920463562,0.0,396,0,0,0,
146805,2030.8739967346191,396,152.72999930381775,0.0,396,0,0,0,
146806,256.78099632263184,396,48.209999322891235,13313.60986328125,396,348,92,92,53.0
146807,4686.6760330200195,396,559.2440009117126,8879.715003967285,396,343,92,92,46.0
146808,27874.80242919922,396,11084.638864517212,266.7620013952255,396,160,92,68,52.0
146809,5585.410051345825,396,493.4480030834675,0.0,396,0,0,0,
146810,8540.836074829102,396,744.5039978027344,0.0,396,0,0,0,
146811,7119.477945327759,396,1218.143993794918,7185.0579261779785,396,272,92,91,52.0
146812,2359.3559646606445,396,135.4459975361824,0.0,396,0,0,0,
146816,8964.936988830566,396,1343.6960258483887,15592.810791015625,396,353,92,92,48.5
146817,32864.86218261719,396,5221.597969055176,7648.844930648804,396,279,92,90,50.0
146818,2528.718002319336,396,121.3250002861023,0.0,396,0,0,0,
146819,1480.5440120697021,396,138.08499932289124,0.0,396,0,0,0,
146821,10034.403007507324,396,1493.6999883651733,8718.782978773117,396,259,92,91,51.0
146822,36010.28112792969,396,4491.816062927246,7882.572073936462,396,303,92,92,52.0
146838,10934.496141672134,396,636.6539936065674,0.0,396,0,0,0,
146964,15036.53109741211,396,1556.3819885253906,0.0,396,0,0,0,
146965,5552.8979415893555,396,568.4870080947876,0.0,396,0,0,0,
146967,5426.441963195801,396,633.8510065078735,0.0,396,0,0,0,
146968,8297.55502319336,396,913.9269952774048,0.0,396,0,0,0,
146969,8371.177032470703,396,1543.0350170135498,0.0,396,0,0,0,
146970,7495.686973571777,396,1294.400990486145,0.0,396,0,0,0,
146971,3004.91499710083,396,281.5379993915558,0.0,396,0,0,0,
146972,5859.671081542969,396,417.98999786376953,0.0,396,0,0,0,
146973,1823.0659370422363,396,76.6060004234314,0.0,396,0,0,0,
146974,220.57999658584595,396,3.7840002551674843,0.0,396,0,0,0,
146975,2719.4970626831055,396,231.60300064086914,0.0,396,0,0,0,
146976,4944.737014770508,396,284.3529987335205,0.0,396,0,0,0,
146977,5608.547958374023,396,1046.4959983825684,0.0,396,0,0,0,
146979,7719.148040771484,396,1665.6950149536133,0.0,396,0,0,0,
146981,2684.5759887695312,396,231.66399955749512,0.0,396,0,0,0,
146982,8890.417053222656,396,1619.2779836654663,0.0,396,0,0,0,
146983,1678.5770149230957,396,129.90099954605103,0.0,396,0,0,0,
146984,8225.046096801758,396,782.1529922485352,0.0,396,0,0,0,
146985,5047.009847640991,396,833.3409904241562,0.0,396,0,0,0,
146986,5661.145980834961,396,1151.30100440979,148.0130009651184,396,114,92,29,49.0
146987,2806.00998878479,396,186.4160008430481,0.0,396,0,0,0,
146988,1460.2869834899902,396,107.4519989490509,0.0,396,0,0,0,
146989,1513.472002029419,396,183.33300161361694,0.0,396,0,0,0,
146990,6481.5859375,396,435.371000289917,0.0,396,0,0,0,
146991,4119.602920532227,396,282.7849988937378,0.0,396,0,0,0,
146992,14051.952964782715,396,1950.0220279693604,0.0,396,0,0,0,
146993,11331.795059204102,396,792.6170091629028,0.0,396,0,0,0,
146994,14641.246002197266,396,1021.1649990081787,0.0,396,0,0,0,
146995,5449.7269287109375,396,534.4130001068115,0.0,396,0,0,0,
146996,4541.1679611206055,396,589.6720027923584,0.0,396,0,0,0,
146997,1916.6950206756592,396,86.89000010490417,0.0,396,0,0,0,
146998,6781.871940612793,396,667.3770065307617,0.0,396,0,0,0,
146999,4964.086029052734,396,493.72000455856323,0.0,396,0,0,0,
147000,832.9960064888,396,105.98799991607666,0.0,396,0,0,0,
147001,13115.154037475586,396,1294.1379890441895,0.0,396,0,0,0,
147003,35521.18096923828,396,646.4010009765625,0.0,396,0,0,0,
147004,12327.064086914062,396,1192.9930226802826,0.0,396,0,0,0,
147005,2766.1429901123047,396,119.81500101089478,0.0,396,0,0,0,
147006,2301.6879501342773,396,247.475004196167,0.0,396,0,0,0,
147007,11414.91187286377,396,1305.6529994010925,0.0,396,0,0,0,
147008,1313.4420003890991,396,178.885999917984,0.0,396,0,0,0,
147009,15496.296203613281,396,699.9240140914917,0.0,396,0,0,0,
147010,4349.2490234375,396,925.7329912185669,0.0,396,0,0,0,
147011,18448.967041015625,396,1453.6020202636719,0.0,396,0,0,0,
147012,8309.530990600586,396,653.7259941101074,0.0,396,0,0,0,
147013,5814.056945800781,396,725.6139974594116,0.0,396,0,0,0,
147014,845.4449920654297,396,51.63099920749664,0.0,396,0,0,0,
147015,3515.9560623168945,396,140.78299570083618,0.0,396,0,0,0,
147016,2018.4210205078125,396,143.6279993057251,0.0,396,0,0,0,
147019,2465.7500190734863,396,167.21499919891357,0.0,396,0,0,0,
147020,451.39900535717607,396,41.72199982404709,0.0,396,0,0,0,
147021,331.6980128288269,396,37.66500103473663,0.0,396,0,0,0,
147022,1049.7889766693115,396,65.80400002002716,0.0,396,0,0,0,
147023,600.6360149383545,396,54.20400142669678,0.0,396,0,0,0,
147024,2200.3179969787598,396,267.08600330352783,3.6650000661611557,396,0,0,0,35.0
147025,13422.50015258789,396,1155.6309938430786,0.0,396,0,0,0,
147026,13886.857055664062,396,1405.1169986724854,0.0,396,0,0,0,
147027,12212.163970947266,396,1207.8270044326782,0.0,396,0,0,0,
147028,19865.970275878906,396,2026.4509735107422,65.5150004029274,396,0,0,0,41.0
147029,5606.10302734375,396,654.5960083007812,0.0,396,0,0,0,
147030,37859.330078125,396,421.77199363708496,0.0,396,0,0,0,
147031,7835.0120277404785,396,190.42800116539001,0.0,396,0,0,0,
147032,9040.094047546387,396,809.208004951477,0.0,396,0,0,0,
147033,23015.3338470459,396,3478.500015258789,0.0,396,0,0,0,
147034,3137.405990600586,396,245.71799731254578,0.0,396,0,0,0,
147035,2482.4470138549805,396,153.8329975605011,0.0,396,0,0,0,
147036,97801.39538574219,396,10707.797701358795,0.0,396,0,0,0,
147037,1962.7690124511719,396,192.21199941635132,0.0,396,0,0,0,
147038,1828.3230094909668,396,128.47299790382385,0.0,396,0,0,0,
147039,1903.213035583496,396,165.91399884223938,0.0,396,0,0,0,
147040,1694.5960273742676,396,87.57699835300446,0.0,396,0,0,0,
147041,1683.725025177002,396,140.78899931907654,0.0,396,0,0,0,
147042,1597.3830165863037,396,126.95799827575684,0.0,396,0,0,0,
147043,892.0480041503906,396,95.10900020599365,0.0,396,0,0,0,
147044,1513.1960163116455,396,79.88200199604034,0.0,396,0,0,0,
147045,3382.5399780273438,396,153.5529980659485,0.0,396,0,0,0,
147046,2346.3270111083984,396,193.15099573135376,0.0,396,0,0,0,
147047,1663.2750225067139,396,130.1380000114441,0.0,396,0,0,0,
147048,732.496997833252,396,48.7379994392395,0.0,396,0,0,0,
147049,1675.9199771881104,396,136.2779984474182,0.0,396,0,0,0,
147050,1841.2749938964844,396,74.93300008773804,0.0,396,0,0,0,
147051,1117.720012664795,396,69.97900414466858,0.0,396,0,0,0,
147052,1852.782995223999,396,95.8500006198883,0.0,396,0,0,0,
147053,1565.5730028152466,396,101.8099958896637,0.0,396,0,0,0,
147054,1715.5389976501465,396,82.38700032234192,0.0,396,0,0,0,
147055,2266.7400093078613,396,180.8069944381714,0.0,396,0,0,0,
147056,1077.281005859375,396,72.12300443649292,0.0,396,0,0,0,
147057,2295.590976715088,396,185.69900059700012,0.0,396,0,0,0,
147058,1140.2999801635742,396,82.19799780845642,0.0,396,0,0,0,
147059,1264.6830043792725,396,62.35399901866913,0.0,396,0,0,0,
147060,950.4390144348145,396,113.59900522232056,0.0,396,0,0,0,
147061,3980.400966644287,396,412.2860007286072,0.0,396,0,0,0,
147062,10.279000667738728,396,0.9590000826865435,0.0,396,0,0,0,
147063,85.23400783538818,396,10.621001049876213,0.0,396,0,0,0,
147064,6302.552947998047,396,883.767005443573,8764.429109573364,396,302,92,92,48.0
147065,18203.144119262695,396,3128.832046508789,0.0,396,0,0,0,
147066,14977.848175048828,396,1652.68399143219,0.0,396,0,0,0,
147067,4372.935028076172,396,156.01399970054626,0.0,396,0,0,0,
147068,5828.473007202148,396,679.7789993286133,0.0,396,0,0,0,
147069,2076.318977355957,396,207.5030026435852,0.0,396,0,0,0,
147070,4852.009010314941,396,222.55399990081787,0.0,396,0,0,0,
147071,4274.2430419921875,396,123.89500021934509,0.0,396,0,0,0,
147072,8334.26693725586,396,1015.4349937438965,0.0,396,0,0,0,
147073,2944.7239723205566,396,233.93499994277954,0.0,396,0,0,0,
147074,3043.6239528656006,396,100.07799857854843,0.0,396,0,0,0,
147075,1846.6550064086914,396,191.40799522399902,0.0,396,0,0,0,
147076,8836.738998413086,396,691.2929830551147,0.0,396,0,0,0,
147077,4826.425016403198,396,718.9950052499771,0.0,396,0,0,0,
147079,9712.068069458008,396,1581.0160188674927,0.0,396,0,0,0,
147080,10643.216976165771,396,1278.247013092041,0.0,396,0,0,0,
147081,11519.642868041992,396,1779.8859949111938,0.0,396,0,0,0,
147082,3331.7110137939453,396,254.36699652671814,0.0,396,0,0,0,
147083,19430.48292541504,396,2827.051055908203,0.0,396,0,0,0,
147084,50.890002727508545,396,12.984000653028488,25795.697814941406,396,371,92,92,47.0
147087,9636.26986694336,396,916.8370000123978,0.0,396,0,0,0,
147089,1097.9000043869019,396,52.980999797582626,0.0,396,0,0,0,
147091,1726.954002380371,396,97.29700040817261,0.0,396,0,0,0,
147092,4966.264938354492,396,248.7680025100708,0.0,396,0,0,0,
147093,6308.662048339844,396,1255.0450067520142,0.0,396,0,0,0,
147094,11326.983139038086,396,1198.0599966049194,0.0,396,0,0,0,
147096,9021.056907653809,396,998.8220062255859,0.0,396,0,0,0,
147097,8413.672958374023,396,661.0459966659546,0.0,396,0,0,0,
147098,9437.603912353516,396,786.0879850387573,0.0,396,0,0,0,
147099,11339.833904266357,396,1397.4029898643494,0.0,396,0,0,0,
147100,801.5500011444092,396,63.723000049591064,0.0,396,0,0,0,
147101,14664.65298461914,396,1933.8329849243164,0.0,396,0,0,0,
147102,3115.7330017089844,396,271.10099935531616,0.0,396,0,0,0,
147103,8904.527069091797,304,1023.3570137023926,0.0,304,0,0,0,
147104,1353.1570110321045,396,214.8479996919632,0.0,396,0,0,0,
147105,5495.495994567871,396,569.0570001602173,0.0,396,0,0,0,
147106,812.7370014190674,396,102.86399865150452,22917.70391845703,396,370,92,92,51.0
147107,47394.47998046875,396,6105.745021820068,0.0,396,0,0,0,
147108,3220.6249618530273,396,193.15100193023682,0.0,396,0,0,0,
147109,5833.219966888428,396,307.295991897583,240.13699892163277,396,157,92,78,48.0
147110,1528.5579853057861,396,131.03599882125854,316.94000183045864,396,184,92,82,52.5
147111,3479.9170207977295,396,241.3600034713745,411.9360008239746,396,207,92,88,51.0
147112,5255.516937255859,396,599.1720004081726,0.0,396,0,0,0,
147113,2442.640007019043,396,94.8959983587265,0.0,396,0,0,0,
147114,8513.324035644531,396,632.9789942502975,0.0,396,0,0,0,
147115,5088.798938751221,396,536.924996137619,0.0,396,0,0,0,
147116,2960.3989791870117,396,433.61199843883514,287.12299650907516,396,107,62,34,53.5
147117,2800.157000541687,396,250.9229953289032,56.2100016027689,396,30,62,14,46.0
147119,2055.122039794922,396,124.54900121688843,0.0,396,0,0,0,
147120,419.2510061264038,396,45.05500066280365,0.0,396,0,0,0,
147121,3393.85897064209,396,575.1949977874756,0.0,396,0,0,0,
147122,1959.7429962158203,396,139.99899983406067,0.0,396,0,0,0,
147123,1432.5669918060303,396,88.62200045585632,0.0,396,0,0,0,
147124,4927.24397277832,396,334.97699785232544,0.0,396,0,0,0,
147125,1266.3889999389648,396,100.60600090026855,0.0,396,0,0,0,
